,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,Id,LogProbWord,ProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect,CorrectInt,CorrectedCorrectInt,NormalizedEditDistance,NED < .1,
1395,"She a deep love for all her friends, every Friday she had an open invitation for them as she loved to host and what?","She a deep olvvee for all her friends, every Friday she had an open invitation for them as she loved to host and what?",love,olvvee,3,11,17,0.8,411,-0.583448007,0.26094681,"She a deep love for all her friends, every Friday she had an open invitation for them as she loved to host and what?",11,15,"['A) wait for', 'B) eat out', 'C) entertain', 'D) please parents', 'E) paint']",C) entertain,C) entertain,TRUE,TRUE,"She had a deep love for all her friends, every Friday she had an open invitation for them as she loved to host and what?",C) entertain,TRUE,1,1,0.5,0,
1396,What divider stores papers for work or school?,What divider stores papers for work or school?,divider,divider,0,5,12,0,412,,2.45E-06,What divider stores papers for work or school?,5,12,"['A) street', 'B) binder', 'C) obesity', 'D) living room', 'E) office suite']",B) binder,B) binder,TRUE,TRUE,What divider stores papers for work or school?,B) binder,TRUE,1,1,0,1,
1397,What divider stores papers for work or school?,What idvider stores papers for work or school?,divider,idvider,2,5,12,0.1,412,-5.610495323,2.45E-06,What divider stores papers for work or school?,5,12,"['A) street', 'B) binder', 'C) obesity', 'D) living room', 'E) office suite']",B) binder,B) binder,TRUE,TRUE,What divider stores papers for work or school?,B) binder,TRUE,1,1,0.285714286,0,
1398,What divider stores papers for work or school?,What dviifer stores papers for work or school?,divider,dviifer,3,5,12,0.2,412,-5.610495323,2.45E-06,What divider stores papers for work or school?,5,12,"['A) street', 'B) binder', 'C) obesity', 'D) living room', 'E) office suite']",B) binder,B) binder,TRUE,TRUE,What device stores papers for work or school?,B) binder,TRUE,1,1,0.428571429,0,
1399,What divider stores papers for work or school?,What aivdre stores papers for work or school?,divider,aivdre,4,5,11,0.4,412,-5.610495323,2.45E-06,What divider stores papers for work or school?,5,12,"['A) street', 'B) binder', 'C) obesity', 'D) living room', 'E) office suite']",B) binder,B) binder,TRUE,TRUE,What device stores papers for work or school?,B) binder,TRUE,1,1,0.666666667,0,
1400,What divider stores papers for work or school?,What xdeir stores papers for work or school?,divider,xdeir,5,5,10,0.8,412,-5.610495323,2.45E-06,What divider stores papers for work or school?,5,12,"['A) street', 'B) binder', 'C) obesity', 'D) living room', 'E) office suite']",B) binder,B) binder,TRUE,TRUE,What device stores papers for work or school?,B) binder,TRUE,1,1,1,0,
1401,Where is a notebook often purchased?,Where is a notebook often purchased?,notebook,notebook,0,11,19,0,413,,0.000435932,Where is a notebook often purchased?,11,19,"['A) bookstore', 'B) backpack', ""C) abraham lincoln's grave"", 'D) desktop', 'E) classroom']",A) bookstore,A) bookstore,TRUE,TRUE,Where is a notebook often purchased?,A) bookstore,TRUE,1,1,0,1,
1402,Where is a notebook often purchased?,Where is a nokeboa often purchased?,notebook,nokeboa,3,11,18,0.4,413,-3.360581611,0.000435932,Where is a notebook often purchased?,11,19,"['A) bookstore', 'B) backpack', ""C) abraham lincoln's grave"", 'D) desktop', 'E) classroom']",A) bookstore,A) bookstore,TRUE,TRUE,Where is a keyboard often purchased?,D) desktop,FALSE,1,0,0.428571429,0,
1403,Where is a notebook often purchased?,Where is a oemfkkf often purchased?,notebook,oemfkkf,6,11,18,0.8,413,-3.360581611,0.000435932,Where is a notebook often purchased?,11,19,"['A) bookstore', 'B) backpack', ""C) abraham lincoln's grave"", 'D) desktop', 'E) classroom']",A) bookstore,A) bookstore,TRUE,TRUE,Where is a perfume often purchased?,A) bookstore,TRUE,1,1,0.857142857,0,
1404,If you are driving too fast on an icy road you are being what?,If you are driving too fast on an icy road you are being what?,driving,driving,0,11,18,0,416,,0.742800713,If you are driving too fast on an icy road you are being what?,11,18,"['A) deadly', 'B) dangerous', 'C) unconcerned', 'D) stressful', 'E) harder when weather bad']",B) dangerous,B) dangerous,TRUE,TRUE,"If you are driving too fast on an icy road, you are being what?",B) dangerous,TRUE,1,1,0,1,
1405,If you are driving too fast on an icy road you are being what?,If you are dtcvi too fast on an icy road you are being what?,driving,dtcvi,4,11,16,0.2,416,-0.129127688,0.742800713,If you are driving too fast on an icy road you are being what?,11,18,"['A) deadly', 'B) dangerous', 'C) unconcerned', 'D) stressful', 'E) harder when weather bad']",B) dangerous,B) dangerous,TRUE,TRUE,If you are driving too fast on an icy road you are being what?,B) dangerous,TRUE,1,1,0.8,0,
1406,If you are driving too fast on an icy road you are being what?,If you are irvng too fast on an icy road you are being what?,driving,irvng,3,11,16,0.4,416,-0.129127688,0.742800713,If you are driving too fast on an icy road you are being what?,11,18,"['A) deadly', 'B) dangerous', 'C) unconcerned', 'D) stressful', 'E) harder when weather bad']",B) dangerous,B) dangerous,TRUE,TRUE,If you are driving too fast on an icy road you are being what?,B) dangerous,TRUE,1,1,0.6,0,
1407,If you are driving too fast on an icy road you are being what?,If you are drrvhe too fast on an icy road you are being what?,driving,drrvhe,4,11,17,0.8,416,-0.129127688,0.742800713,If you are driving too fast on an icy road you are being what?,11,18,"['A) deadly', 'B) dangerous', 'C) unconcerned', 'D) stressful', 'E) harder when weather bad']",B) dangerous,B) dangerous,TRUE,TRUE,"If you are driving too fast on an icy road, you are being what?",B) dangerous,TRUE,1,1,0.666666667,0,
1408,Who said ignorance was not an excuse for the crime?,Who said ignorance was not an excuse for the crime?,ignorance,ignorance,0,9,18,0,417,,0.001176744,Who said ignorance was not an excuse for the crime?,9,18,"['A) learn about subject', 'B) learn new', 'C) find truth', 'D) is bliss', 'E) judge']",E) judge,E) judge,TRUE,TRUE,Who said ignorance was not an excuse for the crime?,E) judge,TRUE,1,1,0,1,
1409,Who said ignorance was not an excuse for the crime?,Who said ienorance was not an excuse for the crime?,ignorance,ienorance,1,9,18,0.1,417,-2.929317835,0.001176744,Who said ignorance was not an excuse for the crime?,9,18,"['A) learn about subject', 'B) learn new', 'C) find truth', 'D) is bliss', 'E) judge']",E) judge,E) judge,TRUE,TRUE,Who said ignorance was not an excuse for the crime?,E) judge,TRUE,1,1,0.111111111,0,
1410,Who said ignorance was not an excuse for the crime?,Who said igxorace was not an excuse for the crime?,ignorance,igxorace,2,9,17,0.2,417,-2.929317835,0.001176744,Who said ignorance was not an excuse for the crime?,9,18,"['A) learn about subject', 'B) learn new', 'C) find truth', 'D) is bliss', 'E) judge']",E) judge,E) judge,TRUE,TRUE,Who said ignorance was not an excuse for the crime?,E) judge,TRUE,1,1,0.25,0,
1411,Who said ignorance was not an excuse for the crime?,Who said ignoacz was not an excuse for the crime?,ignorance,ignoacz,3,9,16,0.4,417,-2.929317835,0.001176744,Who said ignorance was not an excuse for the crime?,9,18,"['A) learn about subject', 'B) learn new', 'C) find truth', 'D) is bliss', 'E) judge']",E) judge,E) judge,TRUE,TRUE,Who said ignorance was not an excuse for the crime?,E) judge,TRUE,1,1,0.428571429,0,
1412,Who said ignorance was not an excuse for the crime?,Who said kgwarnve was not an excuse for the crime?,ignorance,kgwarnve,5,9,17,0.8,417,-2.929317835,0.001176744,Who said ignorance was not an excuse for the crime?,9,18,"['A) learn about subject', 'B) learn new', 'C) find truth', 'D) is bliss', 'E) judge']",E) judge,E) judge,TRUE,TRUE,Who said ignorance was not an excuse for the crime?,E) judge,TRUE,1,1,0.625,0,
1413,What has happened to a person's money after he or she has used the last of it?,What has happened to a person's money after he or she has used the last of it?,last,last,0,67,71,0,419,,0.05613973,What has happened to a person's money after he or she has used the last of it?,67,71,"['A) dissipate', 'B) flown', 'C) disintegrate', 'D) fall apart', 'E) penultimate']",A) dissipate,A) dissipate,TRUE,TRUE,What has happened to a person's money after he or she has used the last of it?,A) dissipate,TRUE,1,1,0,1,
1414,What has happened to a person's money after he or she has used the last of it?,What has happened to a person's money after he or she has used the alst of it?,last,alst,2,67,71,0.1,419,-1.250729681,0.05613973,What has happened to a person's money after he or she has used the last of it?,67,71,"['A) dissipate', 'B) flown', 'C) disintegrate', 'D) fall apart', 'E) penultimate']",A) dissipate,A) dissipate,TRUE,TRUE,What has happened to a person's money after he or she has used the last of it?,A) dissipate,TRUE,1,1,0.5,0,
1415,What has happened to a person's money after he or she has used the last of it?,What has happened to a person's money after he or she has used the nag of it?,last,nag,3,67,70,0.4,419,-1.250729681,0.05613973,What has happened to a person's money after he or she has used the last of it?,67,71,"['A) dissipate', 'B) flown', 'C) disintegrate', 'D) fall apart', 'E) penultimate']",A) dissipate,A) dissipate,TRUE,TRUE,What has happened to a person's money after he or she has used the majority of it?,A) dissipate,TRUE,1,1,1,0,
1416,What has happened to a person's money after he or she has used the last of it?,What has happened to a person's money after he or she has used the labp of it?,last,labp,2,67,71,0.8,419,-1.250729681,0.05613973,What has happened to a person's money after he or she has used the last of it?,67,71,"['A) dissipate', 'B) flown', 'C) disintegrate', 'D) fall apart', 'E) penultimate']",A) dissipate,A) dissipate,TRUE,TRUE,What has happened to a person's money after he or she has used the majority of it?,A) dissipate,TRUE,1,1,0.5,0,
1417,Where is the strategic gold reserve in the U.S.?,Where is the strategic gold reserve in the U.S.?,gold,gold,0,23,27,0,420,,6.72E-06,Where is the strategic gold reserve in the U.S.?,23,27,"['A) jewelery', 'B) fort knox', 'C) church', 'D) jewelry store', 'E) treasure chest']",B) fort knox,B) Fort Knox,TRUE,TRUE,Where is the strategic gold reserve in the U.S.?,B) Fort Knox,TRUE,1,1,0,1,
1418,Where is the strategic gold reserve in the U.S.?,Where is the strategic godl reserve in the U.S.?,gold,godl,2,23,27,0.2,420,-5.172641345,6.72E-06,Where is the strategic gold reserve in the U.S.?,23,27,"['A) jewelery', 'B) fort knox', 'C) church', 'D) jewelry store', 'E) treasure chest']",B) fort knox,B) Fort Knox,TRUE,TRUE,Where is the strategic gold reserve in the U.S.?,B) Fort Knox,TRUE,1,1,0.5,0,
1419,Where is the strategic gold reserve in the U.S.?,Where is the strategic id reserve in the U.S.?,gold,id,3,23,25,0.4,420,-5.172641345,6.72E-06,Where is the strategic gold reserve in the U.S.?,23,27,"['A) jewelery', 'B) fort knox', 'C) church', 'D) jewelry store', 'E) treasure chest']",B) fort knox,B) Fort Knox,TRUE,TRUE,Where is the strategic oil reserve in the U.S.?,B) Fort Knox,TRUE,1,1,1.5,0,
1420,Where is the strategic gold reserve in the U.S.?,Where is the strategic ogln reserve in the U.S.?,gold,ogln,3,23,27,0.8,420,-5.172641345,6.72E-06,Where is the strategic gold reserve in the U.S.?,23,27,"['A) jewelery', 'B) fort knox', 'C) church', 'D) jewelry store', 'E) treasure chest']",B) fort knox,B) Fort Knox,TRUE,TRUE,Where is the strategic oil reserve in the U.S.?,B) Fort Knox,TRUE,1,1,0.75,0,
