,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect
829,When you plant a garden you can harvest what to eat?,When you plnt a garden you can harvest what to eat?,plant,plnt,1,9,13,0.1,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you plant a garden you can harvest what to eat?,D) vegetable,True
830,When you plant a garden you can harvest what to eat?,When you ptand a garden you can harvest what to eat?,plant,ptand,2,9,14,0.2,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you plant a garden you can harvest what to eat?,D) vegetable,True
831,When you plant a garden you can harvest what to eat?,When you bajt a garden you can harvest what to eat?,plant,bajt,3,9,13,0.3,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you plant a garden you can harvest what to eat?,D) vegetable,True
832,When you plant a garden you can harvest what to eat?,When you hdanl a garden you can harvest what to eat?,plant,hdanl,3,9,14,0.4,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you handle a garden you can harvest what to eat?,D) vegetable,True
833,When you plant a garden you can harvest what to eat?,When you pnag a garden you can harvest what to eat?,plant,pnag,3,9,13,0.5,0.00677280779927969,When you plant a garden you can harvest what to eat?,9,14,"['A) flower', 'B) animal', 'C) flower petals', 'D) vegetable', 'E) alive']",D) vegetable,D) vegetable,True,True,When you plant a garden you can harvest what to eat?,D) vegetable,True
834,Where is basketball court likely to be outdoors?,Where is basketball court likely to be outdoors?,basketball court,basketball court,0,9,25,0.0,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is a basketball court likely to be outdoors?,C) park,False
835,Where is basketball court likely to be outdoors?,Where is basketball coutt likely to be outdoors?,basketball court,basketball coutt,1,9,25,0.1,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is basketball court likely to be outdoors?,C) park,False
836,Where is basketball court likely to be outdoors?,Where is basketuall cuort likely to be outdoors?,basketball court,basketuall cuort,3,9,25,0.2,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is basketball court likely to be outdoors?,C) park,False
837,Where is basketball court likely to be outdoors?,Where is baskettwallbcosrt likely to be outdoors?,basketball court,baskettwallbcosrt,4,9,26,0.3,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is basketball court likely to be outdoors?,C) park,False
838,Where is basketball court likely to be outdoors?,Where is bsuball cut likely to be outdoors?,basketball court,bsuball cut,6,9,20,0.4,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is baseball game likely to be outdoors?,C) park,False
839,Where is basketball court likely to be outdoors?,Where is aatetbal rct likely to be outdoors?,basketball court,aatetbal rct,8,9,21,0.5,6.045539066690253e-06,Where is basketball court likely to be outdoors?,9,25,"['A) high school gymnasium', 'B) city', 'C) park', 'D) use', 'E) los angeles']",B) city,C) park,False,True,Where is a basketball court likely to be outdoors?,C) park,False
840,What could a balalaika be needed for?,What could a balalaika be needed for?,balalaika,balalaika,0,13,22,0.0,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,B) music store,False,True,What could a balalaika be used for?,D) symphony,True
841,What could a balalaika be needed for?,What could a blalaika be needed for?,balalaika,blalaika,1,13,21,0.1,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,E) orchestra,False,True,What could a balalaika be used for?,D) symphony,True
842,What could a balalaika be needed for?,What could a mallalaika be needed for?,balalaika,mallalaika,2,13,23,0.2,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,C) singing,False,True,What could a malaika be needed for?,C) singing,False
843,What could a balalaika be needed for?,What could a ballaxaxa be needed for?,balalaika,ballaxaxa,4,13,22,0.3,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,"This seems to be a made-up word, so none of the options would be a relevant answer.",False,False,What could a ballaxaxa be needed for?,"I'm sorry, but ""ballaxaxa"" does not appear to be a commonly known term. Can you please provide more context or clarify the question?",False
844,What could a balalaika be needed for?,What could a abllaiax be needed for?,balalaika,abllaiax,5,13,21,0.4,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,C) singing,False,True,What could a ballast be needed for?,E) orchestra,False
845,What could a balalaika be needed for?,What could a abualaika be needed for?,balalaika,abualaika,3,13,22,0.5,4.66978508484317e-06,What could a balalaika be needed for?,13,22,"['A) artist junkyard', 'B) music store', 'C) singing', 'D) symphony', 'E) orchestra']",D) symphony,E) orchestra,False,True,What could a abualaika be needed for?,E) orchestra,False
846,What type of home is most likely to have an attic filled with historical items?,What type of home is most likely to have an attic filled with historical items?,attic,attic,0,44,49,0.0,0.6773320436477661,What type of home is most likely to have an attic filled with historical items?,44,49,"['A) top of home', 'B) older houses', 'C) victorian house', 'D) own home', 'E) material']",C) victorian house,B) older houses,False,True,What type of home is most likely to have an attic filled with historical items?,B) older houses,False
847,What type of home is most likely to have an attic filled with historical items?,What type of home is most likely to have an attic filled with historical items?,attic,attic,0,44,49,0.1,0.6773320436477661,What type of home is most likely to have an attic filled with historical items?,44,49,"['A) top of home', 'B) older houses', 'C) victorian house', 'D) own home', 'E) material']",C) victorian house,B) older houses,False,True,What type of home is most likely to have an attic filled with historical items?,B) older houses,False
848,What type of home is most likely to have an attic filled with historical items?,What type of home is most likely to have an attic filled with historical items?,attic,attic,0,44,49,0.2,0.6773320436477661,What type of home is most likely to have an attic filled with historical items?,44,49,"['A) top of home', 'B) older houses', 'C) victorian house', 'D) own home', 'E) material']",C) victorian house,B) older houses,False,True,What type of home is most likely to have an attic filled with historical items?,B) older houses,False
849,What type of home is most likely to have an attic filled with historical items?,What type of home is most likely to have an attlc filled with historical items?,attic,attlc,1,44,49,0.3,0.6773320436477661,What type of home is most likely to have an attic filled with historical items?,44,49,"['A) top of home', 'B) older houses', 'C) victorian house', 'D) own home', 'E) material']",C) victorian house,B) older houses,False,True,What type of home is most likely to have an attic filled with historical items?,B) older houses,False
850,What type of home is most likely to have an attic filled with historical items?,What type of home is most likely to have an atic filled with historical items?,attic,atic,1,44,48,0.4,0.6773320436477661,What type of home is most likely to have an attic filled with historical items?,44,49,"['A) top of home', 'B) older houses', 'C) victorian house', 'D) own home', 'E) material']",C) victorian house,B) older houses,False,True,What type of home is most likely to have an attic filled with historical items?,B) older houses,False
